iterations,cuts,model,model_base,discretization_type,dataset,accuracy,std,accuracy_pct,best_in_group,samples,features,classes,improvement_vs_base,best_base_model,best_base_accuracy
100it,3p,TAN-bin3u,TAN,equal_width,ecoli,0.798789,0.041967,79.88,false,336,7,8,,,
100it,3p,TAN-bin3u,TAN,equal_width,glass,0.622422,0.092727,62.24,false,214,9,6,,,
100it,3p,TAN-bin3u,TAN,equal_width,hayes-roth,0.710347,0.071475,71.03,false,160,4,3,,,
100it,3p,TAN-bin3u,TAN,equal_width,heart-statlog,0.832099,0.049228,83.21,true,270,13,2,,,
100it,3p,TAN-bin3u,TAN,equal_width,ionosphere,0.938283,0.026135,93.83,true,351,34,2,,,
100it,3p,TAN-bin3u,TAN,equal_width,iris,0.951111,0.0434,95.11,true,150,4,3,,,
100it,3p,TAN-bin3u,TAN,equal_width,kdd_JapaneseVowels,0.763777,0.00763,76.38,false,9961,14,9,,,
100it,3p,TAN-bin3u,TAN,equal_width,letter,0.562434,0.009308,56.24,false,20000,16,26,,,
100it,3p,TAN-bin3u,TAN,equal_width,liver-disorders,0.573913,0.043753,57.39,false,345,6,2,,,
100it,3p,TAN-bin3u,TAN,equal_width,mfeat-factors,0.955167,0.012118,95.52,false,2000,216,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,mfeat-fourier,0.771833,0.01525,77.18,false,2000,76,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,mfeat-karhunen,0.9155,0.014916,91.55,false,2000,64,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,mfeat-morphological,0.563833,0.019614,56.38,false,2000,6,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,mfeat-zernike,0.758167,0.013544,75.82,true,2000,47,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,optdigits,0.953201,0.006468,95.32,true,5620,64,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,page-blocks,0.91784,0.005561,91.78,false,5473,10,5,,,
100it,3p,TAN-bin3u,TAN,equal_width,pendigits,0.907661,0.005266,90.77,false,10992,16,10,,,
100it,3p,TAN-bin3u,TAN,equal_width,segment,0.874315,0.011525,87.43,false,2310,19,7,,,
100it,3p,TAN-bin3u,TAN,equal_width,sonar,0.763032,0.083008,76.3,false,208,60,2,,,
100it,3p,TAN-bin3u,TAN,equal_width,spambase,0.675796,0.010277,67.58,false,4601,57,2,,,
100it,3p,TAN-bin3u,TAN,equal_width,vehicle,0.621423,0.031092,62.14,false,846,18,4,,,
100it,3p,TAN-bin3u,TAN,equal_width,waveform-5000,0.790868,0.009931,79.09,false,5000,40,3,,,
100it,3p,TAN-bin3u,TAN,equal_width,wine,0.936381,0.028814,93.64,false,178,13,3,,,
100it,3p,KDB-bin3q,KDB,equal_freq,adult,0.850279,0.002998,85.03,false,45222,14,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,balance-scale,0.823429,0.023637,82.34,false,625,4,3,,,
100it,3p,KDB-bin3q,KDB,equal_freq,breast-w,0.948751,0.01772,94.88,false,683,9,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,diabetes,0.737425,0.030251,73.74,false,768,8,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,ecoli,0.796536,0.038003,79.65,false,336,7,8,,,
100it,3p,KDB-bin3q,KDB,equal_freq,glass,0.694746,0.068804,69.47,false,214,9,6,,,
100it,3p,KDB-bin3q,KDB,equal_freq,hayes-roth,0.726757,0.076738,72.68,false,160,4,3,,,
100it,3p,KDB-bin3q,KDB,equal_freq,heart-statlog,0.791358,0.063175,79.14,false,270,13,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,ionosphere,0.914527,0.027492,91.45,false,351,34,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,iris,0.935556,0.036659,93.56,false,150,4,3,,,
100it,3p,KDB-bin3q,KDB,equal_freq,kdd_JapaneseVowels,0.849949,0.009823,84.99,false,9961,14,9,,,
100it,3p,KDB-bin3q,KDB,equal_freq,letter,0.737582,0.00807,73.76,false,20000,16,26,,,
100it,3p,KDB-bin3q,KDB,equal_freq,liver-disorders,0.657005,0.044389,65.7,false,345,6,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,mfeat-factors,0.9575,0.010351,95.75,false,2000,216,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,mfeat-fourier,0.787,0.018832,78.7,false,2000,76,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,mfeat-karhunen,0.919,0.017698,91.9,false,2000,64,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,mfeat-morphological,0.650667,0.019283,65.07,false,2000,6,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,mfeat-zernike,0.7485,0.019383,74.85,false,2000,47,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,optdigits,0.959192,0.005898,95.92,false,5620,64,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,page-blocks,0.941471,0.005499,94.15,false,5473,10,5,,,
100it,3p,KDB-bin3q,KDB,equal_freq,pendigits,0.939441,0.003414,93.94,false,10992,16,10,,,
100it,3p,KDB-bin3q,KDB,equal_freq,segment,0.91645,0.008214,91.65,false,2310,19,7,,,
100it,3p,KDB-bin3q,KDB,equal_freq,sonar,0.762881,0.051743,76.29,false,208,60,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,spambase,0.847063,0.012019,84.71,false,4601,57,2,,,
100it,3p,KDB-bin3q,KDB,equal_freq,vehicle,0.680861,0.025675,68.09,false,846,18,4,,,
100it,3p,KDB-bin3q,KDB,equal_freq,waveform-5000,0.808134,0.008283,80.81,false,5000,40,3,,,
100it,3p,KDB-bin3q,KDB,equal_freq,wine,0.934324,0.025712,93.43,false,178,13,3,,,
100it,3p,AODE-bin3u,AODE,equal_width,adult,0.850095,0.002786,85.01,true,45222,14,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,balance-scale,0.787101,0.030192,78.71,false,625,4,3,,,
100it,3p,AODE-bin3u,AODE,equal_width,breast-w,0.947746,0.017352,94.77,false,683,9,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,diabetes,0.727445,0.024323,72.74,false,768,8,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,ecoli,0.800881,0.037521,80.09,false,336,7,8,,,
100it,3p,AODE-bin3u,AODE,equal_width,glass,0.638298,0.069357,63.83,false,214,9,6,,,
100it,3p,AODE-bin3u,AODE,equal_width,hayes-roth,0.766345,0.050029,76.63,false,160,4,3,,,
100it,3p,AODE-bin3u,AODE,equal_width,heart-statlog,0.84321,0.056805,84.32,true,270,13,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,ionosphere,0.921207,0.037087,92.12,true,351,34,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,iris,0.957778,0.042663,95.78,true,150,4,3,,,
100it,3p,AODE-bin3u,AODE,equal_width,kdd_JapaneseVowels,0.780712,0.008042,78.07,false,9961,14,9,,,
100it,3p,AODE-bin3u,AODE,equal_width,letter,0.554317,0.008078,55.43,false,20000,16,26,,,
100it,3p,AODE-bin3u,AODE,equal_width,liver-disorders,0.574879,0.043016,57.49,false,345,6,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,mfeat-factors,0.928833,0.012986,92.88,false,2000,216,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,mfeat-fourier,0.762833,0.017005,76.28,false,2000,76,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,mfeat-karhunen,0.915167,0.011475,91.52,false,2000,64,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,mfeat-morphological,0.5675,0.021318,56.75,false,2000,6,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,mfeat-zernike,0.729333,0.016297,72.93,false,2000,47,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,optdigits,0.920521,0.00663,92.05,true,5620,64,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,page-blocks,0.915222,0.006408,91.52,false,5473,10,5,,,
100it,3p,AODE-bin3u,AODE,equal_width,pendigits,0.910845,0.005773,91.08,false,10992,16,10,,,
100it,3p,AODE-bin3u,AODE,equal_width,segment,0.849206,0.011267,84.92,false,2310,19,7,,,
100it,3p,AODE-bin3u,AODE,equal_width,sonar,0.737434,0.071631,73.74,false,208,60,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,spambase,0.676522,0.009206,67.65,false,4601,57,2,,,
100it,3p,AODE-bin3u,AODE,equal_width,vehicle,0.597348,0.029917,59.73,false,846,18,4,,,
100it,3p,AODE-bin3u,AODE,equal_width,waveform-5000,0.792267,0.011133,79.23,false,5000,40,3,,,
100it,3p,AODE-bin3u,AODE,equal_width,wine,0.940244,0.028763,94.02,false,178,13,3,,,
100it,3p,TANLd,TAN,local,adult,0.798896,0.013466,79.89,false,45222,14,2,-5.57,TAN-bin3u,0.854569
100it,3p,TANLd,TAN,local,balance-scale,0.842613,0.022141,84.26,false,625,4,3,-0.91,TAN-mdlp3,0.85168
100it,3p,TANLd,TAN,local,breast-w,0.965833,0.01783,96.58,false,683,9,2,-0.24,TAN-mdlp3,0.968266
100it,3p,TANLd,TAN,local,diabetes,0.753032,0.026511,75.3,true,768,8,2,0.82,TAN,0.744807
100it,3p,TANLd,TAN,local,ecoli,0.808554,0.032211,80.86,false,336,7,8,-0.1,TAN-mdlp3,0.809565
100it,3p,TANLd,TAN,local,glass,0.696554,0.048099,69.66,true,214,9,6,0.16,TAN-mdlp3,0.694933
100it,3p,TANLd,TAN,local,hayes-roth,0.712364,0.053458,71.24,true,160,4,3,0.2,TAN-bin3u,0.710347
100it,3p,TANLd,TAN,local,heart-statlog,0.812346,0.050408,81.23,false,270,13,2,-1.98,TAN-bin3u,0.832099
100it,3p,TANLd,TAN,local,ionosphere,0.92114,0.024598,92.11,false,351,34,2,-1.71,TAN-bin3u,0.938283
100it,3p,TANLd,TAN,local,iris,0.933333,0.053452,93.33,false,150,4,3,-1.78,TAN-bin3u,0.951111
100it,3p,TANLd,TAN,local,kdd_JapaneseVowels,0.726839,0.029553,72.68,false,9961,14,9,-11.89,TAN,0.845696
100it,3p,TANLd,TAN,local,letter,0.395399,0.008991,39.54,false,20000,16,26,-28.75,TAN,0.682916
100it,3p,TANLd,TAN,local,liver-disorders,0.586473,0.03326,58.65,false,345,6,2,-10.34,TAN,0.689855
100it,3p,TANLd,TAN,local,mfeat-factors,0.950667,0.008888,95.07,false,2000,216,10,-0.73,TAN,0.958
100it,3p,TANLd,TAN,local,mfeat-fourier,0.783167,0.02217,78.32,true,2000,76,10,0.28,TAN,0.780333
100it,3p,TANLd,TAN,local,mfeat-karhunen,0.917667,0.015654,91.77,false,2000,64,10,-0.47,TAN,0.922333
100it,3p,TANLd,TAN,local,mfeat-morphological,0.602667,0.035197,60.27,false,2000,6,10,-4.38,TAN,0.6465
100it,3p,TANLd,TAN,local,mfeat-zernike,0.755667,0.016783,75.57,false,2000,47,10,-0.25,TAN-bin3u,0.758167
100it,3p,TANLd,TAN,local,optdigits,0.928584,0.008301,92.86,false,5620,64,10,-2.46,TAN-bin3u,0.953201
100it,3p,TANLd,TAN,local,page-blocks,0.954989,0.010293,95.5,true,5473,10,5,0.54,TAN-mdlp3,0.949571
100it,3p,TANLd,TAN,local,pendigits,0.845495,0.010658,84.55,false,10992,16,10,-6.78,TAN,0.91327
100it,3p,TANLd,TAN,local,segment,0.782107,0.029877,78.21,false,2310,19,7,-12.73,TAN,0.90938
100it,3p,TANLd,TAN,local,sonar,0.753045,0.044045,75.3,false,208,60,2,-2.92,TAN,0.782196
100it,3p,TANLd,TAN,local,spambase,0.921539,0.009214,92.15,false,4601,57,2,-0.6,TAN-mdlp3,0.927551
100it,3p,TANLd,TAN,local,vehicle,0.645041,0.036918,64.5,false,846,18,4,-3.9,TAN,0.684024
100it,3p,TANLd,TAN,local,waveform-5000,0.814264,0.012653,81.43,true,5000,40,3,0.63,TAN,0.807999
100it,3p,TANLd,TAN,local,wine,0.973859,0.03232,97.39,true,178,13,3,0.75,TAN-mdlp3,0.966396
100it,3p,AODE,AODE,base,adult,0.850095,0.002786,85.01,false,45222,14,2,,,
100it,3p,AODE,AODE,base,balance-scale,0.866119,0.02137,86.61,false,625,4,3,,,
100it,3p,AODE,AODE,base,breast-w,0.973647,0.015814,97.36,false,683,9,2,,,
100it,3p,AODE,AODE,base,diabetes,0.75128,0.021449,75.13,false,768,8,2,,,
100it,3p,AODE,AODE,base,ecoli,0.829223,0.038848,82.92,false,336,7,8,,,
100it,3p,AODE,AODE,base,glass,0.708921,0.033093,70.89,false,214,9,6,,,
100it,3p,AODE,AODE,base,hayes-roth,0.766345,0.050029,76.63,false,160,4,3,,,
100it,3p,AODE,AODE,base,heart-statlog,0.84321,0.056805,84.32,false,270,13,2,,,
100it,3p,AODE,AODE,base,ionosphere,0.921207,0.037087,92.12,false,351,34,2,,,
100it,3p,AODE,AODE,base,iris,0.957778,0.042663,95.78,false,150,4,3,,,
100it,3p,AODE,AODE,base,kdd_JapaneseVowels,0.858046,0.009145,85.8,false,9961,14,9,,,
100it,3p,AODE,AODE,base,letter,0.692766,0.005974,69.28,false,20000,16,26,,,
100it,3p,AODE,AODE,base,liver-disorders,0.683092,0.057677,68.31,false,345,6,2,,,
100it,3p,AODE,AODE,base,mfeat-factors,0.938833,0.010933,93.88,false,2000,216,10,,,
100it,3p,AODE,AODE,base,mfeat-fourier,0.7675,0.019933,76.75,false,2000,76,10,,,
100it,3p,AODE,AODE,base,mfeat-karhunen,0.922167,0.018633,92.22,false,2000,64,10,,,
100it,3p,AODE,AODE,base,mfeat-morphological,0.648667,0.015115,64.87,false,2000,6,10,,,
100it,3p,AODE,AODE,base,mfeat-zernike,0.743667,0.0188,74.37,false,2000,47,10,,,
100it,3p,AODE,AODE,base,optdigits,0.920521,0.00663,92.05,false,5620,64,10,,,
100it,3p,AODE,AODE,base,page-blocks,0.952739,0.007386,95.27,false,5473,10,5,,,
100it,3p,AODE,AODE,base,pendigits,0.920003,0.005299,92,false,10992,16,10,,,
100it,3p,AODE,AODE,base,segment,0.894084,0.012973,89.41,false,2310,19,7,,,
100it,3p,AODE,AODE,base,sonar,0.814144,0.052908,81.41,false,208,60,2,,,
100it,3p,AODE,AODE,base,spambase,0.904224,0.009575,90.42,false,4601,57,2,,,
100it,3p,AODE,AODE,base,vehicle,0.680509,0.029629,68.05,false,846,18,4,,,
100it,3p,AODE,AODE,base,waveform-5000,0.808266,0.011676,80.83,false,5000,40,3,,,
100it,3p,AODE,AODE,base,wine,0.986931,0.017873,98.69,false,178,13,3,,,
100it,3p,TAN-mdlp3,TAN,mdlp,adult,0.851569,0.002723,85.16,false,45222,14,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,balance-scale,0.85168,0.023979,85.17,true,625,4,3,,,
100it,3p,TAN-mdlp3,TAN,mdlp,breast-w,0.968266,0.016042,96.83,true,683,9,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,diabetes,0.743913,0.025022,74.39,false,768,8,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,ecoli,0.809565,0.039477,80.96,true,336,7,8,,,
100it,3p,TAN-mdlp3,TAN,mdlp,glass,0.694933,0.049814,69.49,false,214,9,6,,,
100it,3p,TAN-mdlp3,TAN,mdlp,hayes-roth,0.710347,0.071475,71.03,false,160,4,3,,,
100it,3p,TAN-mdlp3,TAN,mdlp,heart-statlog,0.804938,0.053702,80.49,false,270,13,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,ionosphere,0.92114,0.028445,92.11,false,351,34,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,iris,0.933333,0.056344,93.33,false,150,4,3,,,
100it,3p,TAN-mdlp3,TAN,mdlp,kdd_JapaneseVowels,0.679148,0.02167,67.91,false,9961,14,9,,,
100it,3p,TAN-mdlp3,TAN,mdlp,letter,0.403766,0.007553,40.38,false,20000,16,26,,,
100it,3p,TAN-mdlp3,TAN,mdlp,liver-disorders,0.58744,0.032345,58.74,false,345,6,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,mfeat-factors,0.950833,0.00748,95.08,false,2000,216,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,mfeat-fourier,0.779,0.019152,77.9,false,2000,76,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,mfeat-karhunen,0.920833,0.013909,92.08,false,2000,64,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,mfeat-morphological,0.576833,0.039871,57.68,false,2000,6,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,mfeat-zernike,0.754333,0.020077,75.43,false,2000,47,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,optdigits,0.921229,0.008284,92.12,false,5620,64,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,page-blocks,0.949571,0.005346,94.96,false,5473,10,5,,,
100it,3p,TAN-mdlp3,TAN,mdlp,pendigits,0.767738,0.021305,76.77,false,10992,16,10,,,
100it,3p,TAN-mdlp3,TAN,mdlp,segment,0.776768,0.01885,77.68,false,2310,19,7,,,
100it,3p,TAN-mdlp3,TAN,mdlp,sonar,0.757019,0.062136,75.7,false,208,60,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,spambase,0.927551,0.008374,92.76,true,4601,57,2,,,
100it,3p,TAN-mdlp3,TAN,mdlp,vehicle,0.658857,0.048462,65.89,false,846,18,4,,,
100it,3p,TAN-mdlp3,TAN,mdlp,waveform-5000,0.807732,0.012962,80.77,false,5000,40,3,,,
100it,3p,TAN-mdlp3,TAN,mdlp,wine,0.966396,0.028121,96.64,false,178,13,3,,,
100it,3p,TAN,TAN,base,adult,0.854569,0.002962,85.46,false,45222,14,2,,,
100it,3p,TAN,TAN,base,balance-scale,0.85168,0.023979,85.17,false,625,4,3,,,
100it,3p,TAN,TAN,base,breast-w,0.968266,0.016042,96.83,false,683,9,2,,,
100it,3p,TAN,TAN,base,diabetes,0.744807,0.028489,74.48,false,768,8,2,,,
100it,3p,TAN,TAN,base,ecoli,0.809565,0.039477,80.96,false,336,7,8,,,
100it,3p,TAN,TAN,base,glass,0.694933,0.049814,69.49,false,214,9,6,,,
100it,3p,TAN,TAN,base,hayes-roth,0.710347,0.071475,71.03,false,160,4,3,,,
100it,3p,TAN,TAN,base,heart-statlog,0.832099,0.049228,83.21,false,270,13,2,,,
100it,3p,TAN,TAN,base,ionosphere,0.938283,0.026135,93.83,false,351,34,2,,,
100it,3p,TAN,TAN,base,iris,0.951111,0.0434,95.11,false,150,4,3,,,
100it,3p,TAN,TAN,base,kdd_JapaneseVowels,0.845696,0.008548,84.57,true,9961,14,9,,,
100it,3p,TAN,TAN,base,letter,0.682916,0.007351,68.29,true,20000,16,26,,,
100it,3p,TAN,TAN,base,liver-disorders,0.689855,0.047691,68.99,true,345,6,2,,,
100it,3p,TAN,TAN,base,mfeat-factors,0.958,0.010657,95.8,true,2000,216,10,,,
100it,3p,TAN,TAN,base,mfeat-fourier,0.780333,0.022988,78.03,false,2000,76,10,,,
100it,3p,TAN,TAN,base,mfeat-karhunen,0.922333,0.013478,92.23,true,2000,64,10,,,
100it,3p,TAN,TAN,base,mfeat-morphological,0.6465,0.01868,64.65,true,2000,6,10,,,
100it,3p,TAN,TAN,base,mfeat-zernike,0.758167,0.013544,75.82,false,2000,47,10,,,
100it,3p,TAN,TAN,base,optdigits,0.953201,0.006468,95.32,false,5620,64,10,,,
100it,3p,TAN,TAN,base,page-blocks,0.949571,0.005346,94.96,false,5473,10,5,,,
100it,3p,TAN,TAN,base,pendigits,0.91327,0.006101,91.33,true,10992,16,10,,,
100it,3p,TAN,TAN,base,segment,0.90938,0.011767,90.94,true,2310,19,7,,,
100it,3p,TAN,TAN,base,sonar,0.782196,0.051924,78.22,true,208,60,2,,,
100it,3p,TAN,TAN,base,spambase,0.927551,0.008374,92.76,false,4601,57,2,,,
100it,3p,TAN,TAN,base,vehicle,0.684024,0.026402,68.4,true,846,18,4,,,
100it,3p,TAN,TAN,base,waveform-5000,0.807999,0.0097,80.8,false,5000,40,3,,,
100it,3p,TAN,TAN,base,wine,0.966396,0.028121,96.64,false,178,13,3,,,
100it,3p,KDB-bin3u,KDB,equal_width,adult,0.852439,0.002801,85.24,false,45222,14,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,balance-scale,0.798315,0.028229,79.83,false,625,4,3,,,
100it,3p,KDB-bin3u,KDB,equal_width,breast-w,0.9502,0.017153,95.02,false,683,9,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,diabetes,0.732654,0.025022,73.27,false,768,8,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,ecoli,0.790784,0.032497,79.08,false,336,7,8,,,
100it,3p,KDB-bin3u,KDB,equal_width,glass,0.638223,0.07334,63.82,false,214,9,6,,,
100it,3p,KDB-bin3u,KDB,equal_width,hayes-roth,0.726757,0.076738,72.68,false,160,4,3,,,
100it,3p,KDB-bin3u,KDB,equal_width,heart-statlog,0.81358,0.061605,81.36,false,270,13,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,ionosphere,0.929792,0.020168,92.98,false,351,34,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,iris,0.955556,0.043033,95.56,false,150,4,3,,,
100it,3p,KDB-bin3u,KDB,equal_width,kdd_JapaneseVowels,0.771709,0.007912,77.17,false,9961,14,9,,,
100it,3p,KDB-bin3u,KDB,equal_width,letter,0.570817,0.007427,57.08,false,20000,16,26,,,
100it,3p,KDB-bin3u,KDB,equal_width,liver-disorders,0.582609,0.033856,58.26,false,345,6,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,mfeat-factors,0.959,0.009103,95.9,false,2000,216,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,mfeat-fourier,0.778,0.018107,77.8,false,2000,76,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,mfeat-karhunen,0.92,0.010774,92,false,2000,64,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,mfeat-morphological,0.562167,0.018049,56.22,false,2000,6,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,mfeat-zernike,0.758167,0.014438,75.82,false,2000,47,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,optdigits,0.964531,0.004779,96.45,false,5620,64,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,page-blocks,0.91309,0.007409,91.31,false,5473,10,5,,,
100it,3p,KDB-bin3u,KDB,equal_width,pendigits,0.934104,0.004906,93.41,false,10992,16,10,,,
100it,3p,KDB-bin3u,KDB,equal_width,segment,0.8671,0.017059,86.71,false,2310,19,7,,,
100it,3p,KDB-bin3u,KDB,equal_width,sonar,0.775581,0.065654,77.56,false,208,60,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,spambase,0.676595,0.009213,67.66,false,4601,57,2,,,
100it,3p,KDB-bin3u,KDB,equal_width,vehicle,0.633585,0.021284,63.36,false,846,18,4,,,
100it,3p,KDB-bin3u,KDB,equal_width,waveform-5000,0.790534,0.013112,79.05,false,5000,40,3,,,
100it,3p,KDB-bin3u,KDB,equal_width,wine,0.932789,0.037505,93.28,false,178,13,3,,,
100it,3p,TAN-bin3q,TAN,equal_freq,adult,0.852513,0.00301,85.25,false,45222,14,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,balance-scale,0.8213,0.022821,82.13,false,625,4,3,,,
100it,3p,TAN-bin3q,TAN,equal_freq,breast-w,0.948744,0.013873,94.87,false,683,9,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,diabetes,0.744807,0.028489,74.48,false,768,8,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,ecoli,0.801717,0.031712,80.17,false,336,7,8,,,
100it,3p,TAN-bin3q,TAN,equal_freq,glass,0.67293,0.069135,67.29,false,214,9,6,,,
100it,3p,TAN-bin3q,TAN,equal_freq,hayes-roth,0.710347,0.071475,71.03,false,160,4,3,,,
100it,3p,TAN-bin3q,TAN,equal_freq,heart-statlog,0.812346,0.061764,81.23,false,270,13,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,ionosphere,0.913655,0.028892,91.37,false,351,34,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,iris,0.931111,0.051125,93.11,false,150,4,3,,,
100it,3p,TAN-bin3q,TAN,equal_freq,kdd_JapaneseVowels,0.845696,0.008548,84.57,false,9961,14,9,,,
100it,3p,TAN-bin3q,TAN,equal_freq,letter,0.682916,0.007351,68.29,false,20000,16,26,,,
100it,3p,TAN-bin3q,TAN,equal_freq,liver-disorders,0.689855,0.047691,68.99,false,345,6,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,mfeat-factors,0.958,0.010657,95.8,false,2000,216,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,mfeat-fourier,0.780333,0.022988,78.03,false,2000,76,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,mfeat-karhunen,0.922333,0.013478,92.23,false,2000,64,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,mfeat-morphological,0.6465,0.01868,64.65,false,2000,6,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,mfeat-zernike,0.748833,0.017317,74.88,false,2000,47,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,optdigits,0.947035,0.007907,94.7,false,5620,64,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,page-blocks,0.940068,0.004967,94.01,false,5473,10,5,,,
100it,3p,TAN-bin3q,TAN,equal_freq,pendigits,0.91327,0.006101,91.33,false,10992,16,10,,,
100it,3p,TAN-bin3q,TAN,equal_freq,segment,0.90938,0.011767,90.94,false,2310,19,7,,,
100it,3p,TAN-bin3q,TAN,equal_freq,sonar,0.782196,0.051924,78.22,false,208,60,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,spambase,0.851917,0.010513,85.19,false,4601,57,2,,,
100it,3p,TAN-bin3q,TAN,equal_freq,vehicle,0.684024,0.026402,68.4,false,846,18,4,,,
100it,3p,TAN-bin3q,TAN,equal_freq,waveform-5000,0.807999,0.0097,80.8,false,5000,40,3,,,
100it,3p,TAN-bin3q,TAN,equal_freq,wine,0.958559,0.028459,95.86,false,178,13,3,,,
100it,4p,TAN-bin4u,TAN,equal_width,adult,0.853965,0.002066,85.4,true,45222,14,2,,,
100it,4p,TAN-bin4u,TAN,equal_width,balance-scale,0.848514,0.021144,84.85,false,625,4,3,,,
100it,4p,TAN-bin4u,TAN,equal_width,breast-w,0.954115,0.018878,95.41,false,683,9,2,,,
100it,4p,TAN-bin4u,TAN,equal_width,diabetes,0.740019,0.024701,74,false,768,8,2,,,
100it,4p,TAN-bin4u,TAN,equal_width,ecoli,0.814543,0.021559,81.45,true,336,7,8,,,
100it,4p,TAN-bin4u,TAN,equal_width,glass,0.638523,0.071417,63.85,false,214,9,6,,,
100it,4p,TAN-bin4u,TAN,equal_width,hayes-roth,0.710347,0.071475,71.03,false,160,4,3,,,
100it,4p,TAN-bin4u,TAN,equal_width,heart-statlog,0.818519,0.055202,81.85,true,270,13,2,,,
100it,4p,TAN-bin4u,TAN,equal_width,ionosphere,0.912676,0.03476,91.27,false,351,34,2,,,
100it,4p,TAN-bin4u,TAN,equal_width,iris,0.888889,0.055872,88.89,false,150,4,3,,,
100it,4p,TAN-bin4u,TAN,equal_width,kdd_JapaneseVowels,0.841617,0.006314,84.16,false,9961,14,9,,,
100it,4p,TAN-bin4u,TAN,equal_width,letter,0.638116,0.0052,63.81,false,20000,16,26,,,
100it,4p,TAN-bin4u,TAN,equal_width,liver-disorders,0.570048,0.050995,57,false,345,6,2,,,
100it,4p,TAN-bin4u,TAN,equal_width,mfeat-factors,0.957667,0.010998,95.77,false,2000,216,10,,,
100it,4p,TAN-bin4u,TAN,equal_width,mfeat-fourier,0.78,0.017474,78,false,2000,76,10,,,
